"user_id","perks"
"549733","Free Hotel Meal"
"517732","10% discount"
"535311","Free Hotel Meal"
"522315","Exclusive Discounts"
"595624","Free Hotel Meal"
"525864","Exclusive Discounts"
"540605","Free Hotel Meal"
"556274","Free Hotel Meal"
"438937","Free Hotel Meal"
"546612","Exclusive Discounts"
"648379","Free Hotel Meal"
"564234","Exclusive Discounts"
"509459","No Cancellation Fees"
"551615","Exclusive Discounts"
"546882","Free Hotel Meal"
"539542","Free Hotel Meal"
"518450","Free Hotel Meal"
"406210","10% discount"
"608823","Free Hotel Meal"
"570988","Exclusive Discounts"
"496972","Exclusive Discounts"
"565511","No Cancellation Fees"
"523511","Free Hotel Meal"
"573584","Free Hotel Meal"
"570279","Free Hotel Meal"
"559071","10% discount"
"536275","Exclusive Discounts"
"534564","Exclusive Discounts"
"581577","Exclusive Discounts"
"597734","Exclusive Discounts"
"577356","Exclusive Discounts"
"565912","Exclusive Discounts"
"531777","Exclusive Discounts"
"522523","Exclusive Discounts"
"529566","Free Hotel Meal"
"720819","Free Hotel Meal"
"524214","Exclusive Discounts"
"520327","Exclusive Discounts"
"586656","Free Hotel Meal"
"545132","Exclusive Discounts"
"511726","Exclusive Discounts"
"548560","Free Hotel Meal"
"587195","Exclusive Discounts"
"606041","Exclusive Discounts"
"448295","Exclusive Discounts"
"560015","Exclusive Discounts"
"538321","Exclusive Discounts"
"508153","10% discount"
"618759","Exclusive Discounts"
"621072","Free Hotel Meal"
"565280","Free Hotel Meal"
"478003","10% discount"
"164522","Free Hotel Meal"
"565910","Exclusive Discounts"
"615783","Free Hotel Meal"
"538454","Exclusive Discounts"
"479101","Exclusive Discounts"
"580902","Free Hotel Meal"
"512016","Exclusive Discounts"
"530739","Free Hotel Meal"
"547342","Free Hotel Meal"
"541041","Free Hotel Meal"
"538814","Exclusive Discounts"
"526206","Exclusive Discounts"
"583016","Exclusive Discounts"
"558437","Free Hotel Meal"
"486605","Exclusive Discounts"
"610226","Free Hotel Meal"
"543075","Exclusive Discounts"
"527365","Exclusive Discounts"
"539868","Exclusive Discounts"
"504320","10% discount"
"571819","Free Hotel Meal"
"532426","Free Hotel Meal"
"538703","10% discount"
"493476","Exclusive Discounts"
"450193","Free Hotel Meal"
"540837","Exclusive Discounts"
"588497","Free Hotel Meal"
"508111","No Cancellation Fees"
"514623","Free Hotel Meal"
"510423","Exclusive Discounts"
"643359","Exclusive Discounts"
"714166","Free Hotel Meal"
"515831","Exclusive Discounts"
"568086","Exclusive Discounts"
"571610","Free Hotel Meal"
"598945","Free Hotel Meal"
"459486","Exclusive Discounts"
"527219","10% discount"
"495080","Exclusive Discounts"
"554670","Free Hotel Meal"
"536675","Free Hotel Meal"
"557496","Exclusive Discounts"
"537860","Free Hotel Meal"
"408551","Free Hotel Meal"
"652527","Exclusive Discounts"
"499669","10% discount"
"630694","10% discount"
"664084","Exclusive Discounts"
"557449","Exclusive Discounts"
"528929","Exclusive Discounts"
"476742","Free Hotel Meal"
"540664","Exclusive Discounts"
"536658","Exclusive Discounts"
"577625","Exclusive Discounts"
"633406","Exclusive Discounts"
"593401","Exclusive Discounts"
"578164","Exclusive Discounts"
"583335","Exclusive Discounts"
"501344","10% discount"
"627451","Exclusive Discounts"
"600926","Free Hotel Meal"
"518867","Free Hotel Meal"
"599765","Free Hotel Meal"
"548006","Exclusive Discounts"
"538915","Exclusive Discounts"
"516763","Exclusive Discounts"
"521286","Exclusive Discounts"
"440212","Exclusive Discounts"
"587470","Free Hotel Meal"
"607350","Free Hotel Meal"
"765745","Exclusive Discounts"
"678547","Exclusive Discounts"
"583664","Exclusive Discounts"
"416319","Exclusive Discounts"
"509341","Free Hotel Meal"
"518567","Exclusive Discounts"
"693729","Free Hotel Meal"
"488009","10% discount"
"520422","Exclusive Discounts"
"555277","Exclusive Discounts"
"530906","Exclusive Discounts"
"638874","10% discount"
"565764","Free Hotel Meal"
"569832","Free Hotel Meal"
"524383","Exclusive Discounts"
"562209","Exclusive Discounts"
"527518","Exclusive Discounts"
"551237","Exclusive Discounts"
"614632","Free Hotel Meal"
"529510","Exclusive Discounts"
"568371","Exclusive Discounts"
"490358","Free Hotel Meal"
"567431","Free Hotel Meal"
"570330","Exclusive Discounts"
"685604","Free Hotel Meal"
"581388","Free Hotel Meal"
"612797","Exclusive Discounts"
"564616","Exclusive Discounts"
"530627","10% discount"
"528330","Exclusive Discounts"
"527359","Free Hotel Meal"
"528158","Exclusive Discounts"
"601158","Exclusive Discounts"
"392453","Free Hotel Meal"
"510533","Free Hotel Meal"
"600057","Free Hotel Meal"
"573373","Exclusive Discounts"
"537804","Exclusive Discounts"
"572176","10% discount"
"574419","Exclusive Discounts"
"509302","Exclusive Discounts"
"518012","Exclusive Discounts"
"533117","Exclusive Discounts"
"516178","Exclusive Discounts"
"652416","Exclusive Discounts"
"656150","Exclusive Discounts"
"530278","Exclusive Discounts"
"581685","Exclusive Discounts"
"561945","Exclusive Discounts"
"618308","Free Hotel Meal"
"545446","10% discount"
"616715","Exclusive Discounts"
"648852","Free Hotel Meal"
"577046","Free Hotel Meal"
"521201","10% discount"
"547617","Free Hotel Meal"
"559228","Free Hotel Meal"
"566626","Exclusive Discounts"
"559464","Free Hotel Meal"
"585595","Free Hotel Meal"
"514315","Exclusive Discounts"
"671066","Free Hotel Meal"
"517571","Exclusive Discounts"
"584591","10% discount"
"589812","Exclusive Discounts"
"521309","Exclusive Discounts"
"567061","Free Hotel Meal"
"555147","Exclusive Discounts"
"575554","No Cancellation Fees"
"548391","Exclusive Discounts"
"553783","10% discount"
"504081","Exclusive Discounts"
"540597","Exclusive Discounts"
"636526","Exclusive Discounts"
"413418","Free Hotel Meal"
"551560","Exclusive Discounts"
"553805","Exclusive Discounts"
"588048","Free Checked Bag"
"607280","Free Hotel Meal"
"516739","Free Hotel Meal"
"593719","Free Hotel Meal"
"561367","Exclusive Discounts"
"522631","Free Checked Bag"
"559345","Free Hotel Meal"
"542254","Free Hotel Meal"
"537723","Exclusive Discounts"
"583166","No Cancellation Fees"
"568121","10% discount"
"574885","Exclusive Discounts"
"492999","10% discount"
"511549","Exclusive Discounts"
"632665","Free Hotel Meal"
"613921","Exclusive Discounts"
"561896","Exclusive Discounts"
"521904","Exclusive Discounts"
"510315","Free Checked Bag"
"551627","Free Checked Bag"
"500243","Exclusive Discounts"
"511936","Free Hotel Meal"
"540094","Free Checked Bag"
"559520","Free Hotel Meal"
"511418","Exclusive Discounts"
"636739","10% discount"
"505498","Free Checked Bag"
"689374","Exclusive Discounts"
"564604","Free Checked Bag"
"462127","Exclusive Discounts"
"322867","Free Hotel Meal"
"458762","Free Checked Bag"
"528906","Free Hotel Meal"
"590412","Exclusive Discounts"
"407642","10% discount"
"540941","Free Hotel Meal"
"526079","Free Checked Bag"
"539300","Free Checked Bag"
"538274","Free Hotel Meal"
"550868","10% discount"
"563335","Free Checked Bag"
"774666","Free Checked Bag"
"741773","Free Hotel Meal"
"573237","10% discount"
"427426","Exclusive Discounts"
"537038","10% discount"
"535896","Exclusive Discounts"
"521719","Exclusive Discounts"
"559266","Exclusive Discounts"
"499252","Free Hotel Meal"
"447591","Exclusive Discounts"
"514830","Free Hotel Meal"
"152583","Free Hotel Meal"
"538139","10% discount"
"506704","Exclusive Discounts"
"540666","10% discount"
"650079","Free Hotel Meal"
"354260","Exclusive Discounts"
"472446","Free Hotel Meal"
"546130","Free Hotel Meal"
"464080","Free Hotel Meal"
"545748","Exclusive Discounts"
"562641","Free Hotel Meal"
"667536","10% discount"
"514660","10% discount"
"603345","Exclusive Discounts"
"619109","Free Hotel Meal"
"576765","No Cancellation Fees"
"511455","Exclusive Discounts"
"481292","Exclusive Discounts"
"276512","Exclusive Discounts"
"560915","Free Hotel Meal"
"592707","Exclusive Discounts"
"553645","Free Hotel Meal"
"565365","Free Hotel Meal"
"509024","Free Hotel Meal"
"544447","Exclusive Discounts"
"543237","Free Hotel Meal"
"522118","10% discount"
"550229","Free Hotel Meal"
"585248","Exclusive Discounts"
"576369","Exclusive Discounts"
"513289","Exclusive Discounts"
"604136","Free Hotel Meal"
"703333","Free Hotel Meal"
"557957","10% discount"
"382181","Free Hotel Meal"
"562362","Exclusive Discounts"
"695011","10% discount"
"515947","Exclusive Discounts"
"633195","Exclusive Discounts"
"628752","Exclusive Discounts"
"519313","10% discount"
"610294","Exclusive Discounts"
"535706","Exclusive Discounts"
"581858","Exclusive Discounts"
"651818","Free Hotel Meal"
"531857","Exclusive Discounts"
"550421","Exclusive Discounts"
"543694","10% discount"
"635861","10% discount"
"565070","Free Hotel Meal"
"515529","Exclusive Discounts"
"444885","Exclusive Discounts"
"523746","Exclusive Discounts"
"550711","Exclusive Discounts"
"544015","Free Hotel Meal"
"522465","Free Hotel Meal"
"545272","Free Hotel Meal"
"435669","Exclusive Discounts"
"630178","Free Hotel Meal"
"621922","Exclusive Discounts"
"528242","Exclusive Discounts"
"565419","Exclusive Discounts"
"581239","Exclusive Discounts"
"605780","10% discount"
"543074","Exclusive Discounts"
"615307","Exclusive Discounts"
"626329","Exclusive Discounts"
"658774","No Cancellation Fees"
"578459","10% discount"
"665676","Exclusive Discounts"
"482811","No Cancellation Fees"
"514589","Exclusive Discounts"
"567243","Free Hotel Meal"
"598715","Exclusive Discounts"
"458919","Exclusive Discounts"
"549357","Free Hotel Meal"
"530322","Exclusive Discounts"
"582828","Exclusive Discounts"
"611887","Exclusive Discounts"
"501708","No Cancellation Fees"
"560078","Exclusive Discounts"
"540319","Exclusive Discounts"
"533464","Exclusive Discounts"
"541700","Exclusive Discounts"
"528500","No Cancellation Fees"
"792549","Exclusive Discounts"
"575868","Exclusive Discounts"
"413340","Free Hotel Meal"
"602918","Exclusive Discounts"
"578993","10% discount"
"586631","Free Hotel Meal"
"518894","Exclusive Discounts"
"533527","Free Hotel Meal"
"539337","Exclusive Discounts"
"517393","Free Hotel Meal"
"673076","Exclusive Discounts"
"510094","Free Hotel Meal"
"518533","Exclusive Discounts"
"446473","Free Hotel Meal"
"656560","Free Hotel Meal"
"545465","Exclusive Discounts"
"557525","Exclusive Discounts"
"581365","Exclusive Discounts"
"573792","10% discount"
"544476","Exclusive Discounts"
"532656","Exclusive Discounts"
"570750","No Cancellation Fees"
"532347","10% discount"
"517819","Exclusive Discounts"
"560796","Free Hotel Meal"
"721552","Exclusive Discounts"
"520054","Exclusive Discounts"
"508973","Free Hotel Meal"
"508713","10% discount"
"604388","Exclusive Discounts"
"552760","Exclusive Discounts"
"508856","No Cancellation Fees"
"535149","Exclusive Discounts"
"517142","10% discount"
"583200","Exclusive Discounts"
"531027","Exclusive Discounts"
"361759","10% discount"
"489802","Free Hotel Meal"
"535791","Free Hotel Meal"
"539146","Exclusive Discounts"
"620690","Exclusive Discounts"
"602734","No Cancellation Fees"
"534742","Exclusive Discounts"
"656873","Exclusive Discounts"
"576833","Exclusive Discounts"
"628033","Exclusive Discounts"
"545089","No Cancellation Fees"
"516590","10% discount"
"531217","Exclusive Discounts"
"491241","Free Hotel Meal"
"523559","Free Hotel Meal"
"691541","No Cancellation Fees"
"586077","Free Hotel Meal"
"555600","Free Hotel Meal"
"516105","Exclusive Discounts"
"513338","Exclusive Discounts"
"659360","No Cancellation Fees"
"539384","Exclusive Discounts"
"578088","Exclusive Discounts"
"420648","Free Hotel Meal"
"534594","Free Hotel Meal"
"401245","Exclusive Discounts"
"527130","Free Hotel Meal"
"583023","Exclusive Discounts"
"522445","Exclusive Discounts"
"467092","No Cancellation Fees"
"594103","No Cancellation Fees"
"511851","Exclusive Discounts"
"532329","Free Hotel Meal"
"534445","No Cancellation Fees"
"511122","Exclusive Discounts"
"521259","Exclusive Discounts"
"516118","Free Hotel Meal"
"566196","Free Hotel Meal"
"554853","1-Night Free Hotel with Flight"
"556841","Exclusive Discounts"
"544926","Exclusive Discounts"
"465531","Free Hotel Meal"
"464782","Exclusive Discounts"
"517486","Exclusive Discounts"
"565464","Exclusive Discounts"
"572529","Exclusive Discounts"
"520063","Exclusive Discounts"
"564593","Exclusive Discounts"
"526174","Free Hotel Meal"
"554801","Free Hotel Meal"
"519412","Exclusive Discounts"
"549313","Exclusive Discounts"
"534040","No Cancellation Fees"
"488410","Free Hotel Meal"
"721570","No Cancellation Fees"
"534798","Exclusive Discounts"
"509242","Exclusive Discounts"
"548474","Exclusive Discounts"
"515271","Exclusive Discounts"
"532535","10% discount"
"586272","No Cancellation Fees"
"527132","Exclusive Discounts"
"537586","Free Hotel Meal"
"657343","No Cancellation Fees"
"514113","Exclusive Discounts"
"522738","Free Hotel Meal"
"522999","Exclusive Discounts"
"431899","No Cancellation Fees"
"586122","Exclusive Discounts"
"513953","10% discount"
"575528","Free Hotel Meal"
"573841","Exclusive Discounts"
"509635","Exclusive Discounts"
"518963","10% discount"
"512691","Exclusive Discounts"
"539627","Exclusive Discounts"
"510239","Free Hotel Meal"
"667981","Free Hotel Meal"
"523290","Exclusive Discounts"
"593494","Exclusive Discounts"
"584423","Exclusive Discounts"
"602190","Free Hotel Meal"
"428552","Exclusive Discounts"
"535747","Free Hotel Meal"
"570692","10% discount"
"529704","1-Night Free Hotel with Flight"
"606635","Exclusive Discounts"
"528965","Free Hotel Meal"
"513761","Free Hotel Meal"
"511424","Exclusive Discounts"
"728820","No Cancellation Fees"
"641537","Exclusive Discounts"
"531204","Free Hotel Meal"
"461744","Exclusive Discounts"
"501830","10% discount"
"605439","Free Hotel Meal"
"527081","Exclusive Discounts"
"504859","Free Hotel Meal"
"561950","1-Night Free Hotel with Flight"
"545404","No Cancellation Fees"
"528421","1-Night Free Hotel with Flight"
"559981","1-Night Free Hotel with Flight"
"568773","No Cancellation Fees"
"584525","1-Night Free Hotel with Flight"
"548504","Free Hotel Meal"
"517392","1-Night Free Hotel with Flight"
"526471","1-Night Free Hotel with Flight"
"534105","1-Night Free Hotel with Flight"
"545317","1-Night Free Hotel with Flight"
"487453","1-Night Free Hotel with Flight"
"526256","1-Night Free Hotel with Flight"
"522457","1-Night Free Hotel with Flight"
"563059","1-Night Free Hotel with Flight"
"572554","1-Night Free Hotel with Flight"
"510343","No Cancellation Fees"
"572290","10% discount"
"548967","1-Night Free Hotel with Flight"
"515639","1-Night Free Hotel with Flight"
"515684","Free Checked Bag"
"531557","1-Night Free Hotel with Flight"
"512610","Free Checked Bag"
"508877","1-Night Free Hotel with Flight"
"549580","1-Night Free Hotel with Flight"
"518612","Free Checked Bag"
"519747","1-Night Free Hotel with Flight"
"529019","1-Night Free Hotel with Flight"
"539912","1-Night Free Hotel with Flight"
"600018","Free Checked Bag"
"533291","1-Night Free Hotel with Flight"
"528164","Free Hotel Meal"
"546964","10% discount"
"570837","10% discount"
"591433","Free Checked Bag"
"616718","1-Night Free Hotel with Flight"
"532063","10% discount"
"607152","No Cancellation Fees"
"510494","10% discount"
"534360","Free Hotel Meal"
"512598","Free Checked Bag"
"584288","Free Checked Bag"
"546847","1-Night Free Hotel with Flight"
"468409","1-Night Free Hotel with Flight"
"537748","1-Night Free Hotel with Flight"
"543668","10% discount"
"581721","1-Night Free Hotel with Flight"
"517549","1-Night Free Hotel with Flight"
"512295","10% discount"
"522476","Free Checked Bag"
"499375","Free Checked Bag"
"522233","1-Night Free Hotel with Flight"
"528816","1-Night Free Hotel with Flight"
"550202","1-Night Free Hotel with Flight"
"417679","Exclusive Discounts"
"536672","1-Night Free Hotel with Flight"
"510586","Free Hotel Meal"
"636873","Free Hotel Meal"
"566992","1-Night Free Hotel with Flight"
"598590","10% discount"
"573420","1-Night Free Hotel with Flight"
"545300","Free Hotel Meal"
"521814","10% discount"
"545518","1-Night Free Hotel with Flight"
"628570","1-Night Free Hotel with Flight"
"515182","Free Checked Bag"
"597498","10% discount"
"609393","No Cancellation Fees"
"588103","Free Checked Bag"
"642679","1-Night Free Hotel with Flight"
"542208","1-Night Free Hotel with Flight"
"517212","10% discount"
"564100","1-Night Free Hotel with Flight"
"529436","1-Night Free Hotel with Flight"
"562108","1-Night Free Hotel with Flight"
"536489","1-Night Free Hotel with Flight"
"499979","1-Night Free Hotel with Flight"
"555648","10% discount"
"514892","1-Night Free Hotel with Flight"
"513058","10% discount"
"526144","1-Night Free Hotel with Flight"
"564620","No Cancellation Fees"
"515124","No Cancellation Fees"
"544680","1-Night Free Hotel with Flight"
"649378","1-Night Free Hotel with Flight"
"524031","Free Checked Bag"
"547664","Exclusive Discounts"
"505713","Exclusive Discounts"
"526540","Free Checked Bag"
"422066","Free Hotel Meal"
"506013","Free Checked Bag"
"514132","Exclusive Discounts"
"646455","1-Night Free Hotel with Flight"
"538458","Exclusive Discounts"
"651201","Exclusive Discounts"
"532653","1-Night Free Hotel with Flight"
"313724","1-Night Free Hotel with Flight"
"442718","Free Hotel Meal"
"548109","Free Hotel Meal"
"527141","10% discount"
"590379","1-Night Free Hotel with Flight"
"510841","1-Night Free Hotel with Flight"
"502145","Free Checked Bag"
"557508","1-Night Free Hotel with Flight"
"528028","1-Night Free Hotel with Flight"
"590202","Exclusive Discounts"
"613874","Free Checked Bag"
"523209","Free Checked Bag"
"570782","1-Night Free Hotel with Flight"
"525722","Exclusive Discounts"
"586672","Exclusive Discounts"
"541259","1-Night Free Hotel with Flight"
"532607","Free Checked Bag"
"640867","1-Night Free Hotel with Flight"
"619362","Exclusive Discounts"
"512495","1-Night Free Hotel with Flight"
"487101","Exclusive Discounts"
"700237","No Cancellation Fees"
"566881","Free Hotel Meal"
"651613","Free Checked Bag"
"529734","1-Night Free Hotel with Flight"
"538522","Exclusive Discounts"
"525515","Free Hotel Meal"
"541812","1-Night Free Hotel with Flight"
"582319","1-Night Free Hotel with Flight"
"359080","1-Night Free Hotel with Flight"
"539317","1-Night Free Hotel with Flight"
"549361","Free Hotel Meal"
"510213","Free Checked Bag"
"510156","1-Night Free Hotel with Flight"
"487680","1-Night Free Hotel with Flight"
"523146","1-Night Free Hotel with Flight"
"595587","Free Hotel Meal"
"531739","Exclusive Discounts"
"524080","Exclusive Discounts"
"450615","Free Checked Bag"
"509316","Exclusive Discounts"
"582768","1-Night Free Hotel with Flight"
"557236","Exclusive Discounts"
"590404","Exclusive Discounts"
"535047","Free Hotel Meal"
"316527","1-Night Free Hotel with Flight"
"597954","Exclusive Discounts"
"518751","Exclusive Discounts"
"531054","Exclusive Discounts"
"653281","1-Night Free Hotel with Flight"
"533859","1-Night Free Hotel with Flight"
"541289","Free Hotel Meal"
"523845","Free Hotel Meal"
"519140","Free Checked Bag"
"533990","1-Night Free Hotel with Flight"
"520902","Free Checked Bag"
"553773","No Cancellation Fees"
"554026","Exclusive Discounts"
"575908","No Cancellation Fees"
"609167","Free Checked Bag"
"515131","1-Night Free Hotel with Flight"
"541454","1-Night Free Hotel with Flight"
"446933","Exclusive Discounts"
"521587","Exclusive Discounts"
"569534","Exclusive Discounts"
"517676","Exclusive Discounts"
"471687","Exclusive Discounts"
"565768","Free Checked Bag"
"695557","1-Night Free Hotel with Flight"
"546008","1-Night Free Hotel with Flight"
"659162","1-Night Free Hotel with Flight"
"614748","1-Night Free Hotel with Flight"
"548635","Exclusive Discounts"
"513791","1-Night Free Hotel with Flight"
"554753","1-Night Free Hotel with Flight"
"507395","No Cancellation Fees"
"583612","1-Night Free Hotel with Flight"
"528122","1-Night Free Hotel with Flight"
"149058","1-Night Free Hotel with Flight"
"659832","Exclusive Discounts"
"535441","Exclusive Discounts"
"583052","Free Checked Bag"
"504240","Free Hotel Meal"
"437069","Free Hotel Meal"
"570683","1-Night Free Hotel with Flight"
"532866","Free Checked Bag"
"531158","Free Checked Bag"
"521343","Free Hotel Meal"
"531467","1-Night Free Hotel with Flight"
"636102","Exclusive Discounts"
"559787","1-Night Free Hotel with Flight"
"599065","No Cancellation Fees"
"527038","Free Checked Bag"
"443652","Free Checked Bag"
"545011","1-Night Free Hotel with Flight"
"510108","No Cancellation Fees"
"596505","1-Night Free Hotel with Flight"
"537181","1-Night Free Hotel with Flight"
"468106","Exclusive Discounts"
"521434","Free Hotel Meal"
"579792","1-Night Free Hotel with Flight"
"653724","Free Checked Bag"
"549746","1-Night Free Hotel with Flight"
"495273","1-Night Free Hotel with Flight"
"484987","Free Checked Bag"
"538331","1-Night Free Hotel with Flight"
"511862","Free Checked Bag"
"517700","Free Checked Bag"
"481554","1-Night Free Hotel with Flight"
"404879","1-Night Free Hotel with Flight"
"560747","Exclusive Discounts"
"521509","Exclusive Discounts"
"522761","No Cancellation Fees"
"456226","1-Night Free Hotel with Flight"
"474546","Free Hotel Meal"
"534986","1-Night Free Hotel with Flight"
"648983","Exclusive Discounts"
"512693","Free Hotel Meal"
"591714","Free Checked Bag"
"532390","Exclusive Discounts"
"515243","1-Night Free Hotel with Flight"
"566455","1-Night Free Hotel with Flight"
"522223","1-Night Free Hotel with Flight"
"515565","1-Night Free Hotel with Flight"
"610306","Free Checked Bag"
"510134","1-Night Free Hotel with Flight"
"498357","1-Night Free Hotel with Flight"
"607028","1-Night Free Hotel with Flight"
"542760","1-Night Free Hotel with Flight"
"595284","1-Night Free Hotel with Flight"
"610806","Free Hotel Meal"
"555852","1-Night Free Hotel with Flight"
"538432","Free Checked Bag"
"558277","1-Night Free Hotel with Flight"
"515490","Exclusive Discounts"
"508857","Free Hotel Meal"
"516578","Free Hotel Meal"
"481622","1-Night Free Hotel with Flight"
"526062","1-Night Free Hotel with Flight"
"524043","1-Night Free Hotel with Flight"
"478585","Free Checked Bag"
"522438","Exclusive Discounts"
"354050","Exclusive Discounts"
"580402","Free Checked Bag"
"517061","Free Checked Bag"
"480877","Free Checked Bag"
"492209","Exclusive Discounts"
"546529","No Cancellation Fees"
"598233","Exclusive Discounts"
"543666","Exclusive Discounts"
"567478","1-Night Free Hotel with Flight"
"515688","Free Checked Bag"
"536810","Free Hotel Meal"
"640715","1-Night Free Hotel with Flight"
"599454","1-Night Free Hotel with Flight"
"516092","Free Checked Bag"
"477730","1-Night Free Hotel with Flight"
"524926","1-Night Free Hotel with Flight"
"518127","Free Hotel Meal"
"562843","1-Night Free Hotel with Flight"
"563731","1-Night Free Hotel with Flight"
"541672","Exclusive Discounts"
"539135","Exclusive Discounts"
"539209","Free Checked Bag"
"451291","Free Hotel Meal"
"568385","Free Checked Bag"
"601917","Exclusive Discounts"
"535007","1-Night Free Hotel with Flight"
"526431","1-Night Free Hotel with Flight"
"643645","Exclusive Discounts"
"550221","Exclusive Discounts"
"473467","Free Hotel Meal"
"503945","Exclusive Discounts"
"605945","Exclusive Discounts"
"529502","Exclusive Discounts"
"487715","1-Night Free Hotel with Flight"
"586384","Free Hotel Meal"
"522402","Free Hotel Meal"
"539917","Exclusive Discounts"
"562648","Free Hotel Meal"
"625984","Exclusive Discounts"
"514617","Exclusive Discounts"
"540733","Exclusive Discounts"
"555478","Free Hotel Meal"
"568931","No Cancellation Fees"
"617052","Exclusive Discounts"
"547458","No Cancellation Fees"
"514526","Exclusive Discounts"
"518324","Exclusive Discounts"
"533155","No Cancellation Fees"
"489785","Free Hotel Meal"
"575419","No Cancellation Fees"
"547776","Free Checked Bag"
"564182","Exclusive Discounts"
"592886","Exclusive Discounts"
"518743","Free Hotel Meal"
"550904","Exclusive Discounts"
"553607","Free Hotel Meal"
"621849","Exclusive Discounts"
"513296","Exclusive Discounts"
"584875","1-Night Free Hotel with Flight"
"174997","No Cancellation Fees"
"553876","Free Hotel Meal"
"548040","Exclusive Discounts"
"605311","Free Hotel Meal"
"531868","Exclusive Discounts"
"527075","Free Checked Bag"
"624215","Free Checked Bag"
"586762","Free Hotel Meal"
"603053","Exclusive Discounts"
"557005","1-Night Free Hotel with Flight"
"442833","Exclusive Discounts"
"600011","Exclusive Discounts"
"648990","Free Hotel Meal"
"395981","Free Checked Bag"
"635576","Exclusive Discounts"
"517150","1-Night Free Hotel with Flight"
"519896","1-Night Free Hotel with Flight"
"505617","No Cancellation Fees"
"487954","No Cancellation Fees"
"536656","Exclusive Discounts"
"549116","Free Hotel Meal"
"557876","Free Hotel Meal"
"541649","1-Night Free Hotel with Flight"
"511560","Exclusive Discounts"
"582333","Exclusive Discounts"
"514981","Free Hotel Meal"
"535398","Exclusive Discounts"
"552904","Free Hotel Meal"
"602656","Free Checked Bag"
"509626","Free Hotel Meal"
"570021","Free Checked Bag"
"519709","No Cancellation Fees"
"433080","Free Hotel Meal"
"589630","Exclusive Discounts"
"553754","Exclusive Discounts"
"520491","Free Checked Bag"
"473343","Free Checked Bag"
"511433","Free Hotel Meal"
"534840","Exclusive Discounts"
"592371","Exclusive Discounts"
"571525","Exclusive Discounts"
"512655","Free Hotel Meal"
"488672","Free Hotel Meal"
"548672","Exclusive Discounts"
"538167","Exclusive Discounts"
"547779","Free Hotel Meal"
"531020","Exclusive Discounts"
"559407","Free Hotel Meal"
"421700","Free Hotel Meal"
"586063","No Cancellation Fees"
"536086","Exclusive Discounts"
"558300","Exclusive Discounts"
"518121","Exclusive Discounts"
"525488","1-Night Free Hotel with Flight"
"510972","Exclusive Discounts"
"549515","Exclusive Discounts"
"531499","1-Night Free Hotel with Flight"
"510944","Free Checked Bag"
"463910","Exclusive Discounts"
"546867","Free Hotel Meal"
"535063","Exclusive Discounts"
"542752","Exclusive Discounts"
"526354","Free Hotel Meal"
"519137","Exclusive Discounts"
"511142","Free Hotel Meal"
"511208","Free Hotel Meal"
"511126","No Cancellation Fees"
"537595","Exclusive Discounts"
"550019","Exclusive Discounts"
"545684","1-Night Free Hotel with Flight"
"467339","Free Checked Bag"
"515398","Free Checked Bag"
"499847","Exclusive Discounts"
"584977","1-Night Free Hotel with Flight"
"641106","Free Checked Bag"
"583070","Free Hotel Meal"
"520182","Exclusive Discounts"
"579547","Free Checked Bag"
"495727","1-Night Free Hotel with Flight"
"592833","Exclusive Discounts"
"612562","No Cancellation Fees"
"474384","Free Checked Bag"
"635249","Free Checked Bag"
"535878","Free Checked Bag"
"656471","No Cancellation Fees"
"548488","Exclusive Discounts"
"619432","Free Hotel Meal"
"629803","Free Checked Bag"
"512009","Free Hotel Meal"
"572728","Free Hotel Meal"
"487040","Free Checked Bag"
"665746","No Cancellation Fees"
"534688","Free Hotel Meal"
"544414","No Cancellation Fees"
"551890","Free Hotel Meal"
"530743","Free Checked Bag"
"482424","Exclusive Discounts"
"518416","1-Night Free Hotel with Flight"
"514627","Exclusive Discounts"
"520256","Exclusive Discounts"
"510459","Exclusive Discounts"
"490517","Free Checked Bag"
"491266","Free Checked Bag"
"502875","Exclusive Discounts"
"532381","No Cancellation Fees"
"600395","Exclusive Discounts"
"515421","Exclusive Discounts"
"562490","Free Hotel Meal"
"586887","1-Night Free Hotel with Flight"
"679066","Free Hotel Meal"
"521883","Free Hotel Meal"
"585915","Free Hotel Meal"
"520311","Free Checked Bag"
"549569","Free Hotel Meal"
"617199","Free Hotel Meal"
"566787","Exclusive Discounts"
"540199","Exclusive Discounts"
"511665","No Cancellation Fees"
"546256","Free Hotel Meal"
"400899","Free Hotel Meal"
"542142","1-Night Free Hotel with Flight"
"559772","1-Night Free Hotel with Flight"
"565935","Free Hotel Meal"
"509324","Exclusive Discounts"
"521404","Exclusive Discounts"
"532810","Free Hotel Meal"
"532500","1-Night Free Hotel with Flight"
"629952","Exclusive Discounts"
"511712","Free Hotel Meal"
"538188","1-Night Free Hotel with Flight"
"534607","Free Checked Bag"
"590163","Exclusive Discounts"
"431602","No Cancellation Fees"
"519846","1-Night Free Hotel with Flight"
"646424","1-Night Free Hotel with Flight"
"573931","Free Checked Bag"
"698291","Exclusive Discounts"
"578929","Exclusive Discounts"
"498500","No Cancellation Fees"
"569300","Exclusive Discounts"
"513103","Exclusive Discounts"
"587810","Exclusive Discounts"
"602946","Exclusive Discounts"
"530277","Free Hotel Meal"
"530687","Exclusive Discounts"
